 [1299]: -1.0, Avg: -1.11, Max: 15.0, Best_avg: 3.33
 [1309]: -2.0, Avg: -10.67, Max: 15.0, Best_avg: 3.33
 [1319]: 4.0, Avg: -6.44, Max: 15.0, Best_avg: 3.33
 [1329]: 1.0, Avg: -1.22, Max: 15.0, Best_avg: 3.33
 [1339]: 3.0, Avg: -3.89, Max: 15.0, Best_avg: 3.33
 [1349]: 10.0, Avg: -3.33, Max: 15.0, Best_avg: 3.33
 [1359]: 1.0, Avg: -1.44, Max: 15.0, Best_avg: 3.33
 [1369]: -10.0, Avg: -3.22, Max: 15.0, Best_avg: 3.33
 [1379]: -5.0, Avg: -3.33, Max: 15.0, Best_avg: 3.33
 [1389]: -3.0, Avg: -3.56, Max: 15.0, Best_avg: 3.33
 [1399]: 2.0, Avg: -2.78, Max: 15.0, Best_avg: 3.33
 [1409]: 12.0, Avg: -1.89, Max: 15.0, Best_avg: 3.33
 [1419]: -11.0, Avg: 4.67, Max: 15.0, Best_avg: 4.67
 [1429]: -2.0, Avg: 0.67, Max: 15.0, Best_avg: 4.67
 [1439]: -13.0, Avg: -3.78, Max: 15.0, Best_avg: 4.67
 [1449]: 3.0, Avg: -7.22, Max: 15.0, Best_avg: 4.67
 [1459]: 3.0, Avg: -0.33, Max: 15.0, Best_avg: 4.67
 [1469]: -2.0, Avg: -1.78, Max: 15.0, Best_avg: 4.67
 [1479]: 2.0, Avg: -2.89, Max: 15.0, Best_avg: 4.67
 [1489]: 2.0, Avg: 0.67, Max: 15.0, Best_avg: 4.67
 [1499]: 2.0, Avg: 0.11, Max: 15.0, Best_avg: 4.67
 [1509]: -9.0, Avg: -1.33, Max: 15.0, Best_avg: 4.67
 [1519]: 1.0, Avg: 1.78, Max: 15.0, Best_avg: 4.67
 [1529]: -9.0, Avg: 1.56, Max: 15.0, Best_avg: 4.67
 [1539]: -5.0, Avg: -4.56, Max: 15.0, Best_avg: 4.67
 [1549]: -7.0, Avg: 1.44, Max: 15.0, Best_avg: 4.67
 [1559]: -9.0, Avg: 1.67, Max: 15.0, Best_avg: 4.67
 [1569]: 3.0, Avg: 3.22, Max: 18.0, Best_avg: 4.67
 [1579]: -2.0, Avg: 1.89, Max: 18.0, Best_avg: 4.67
 [1589]: 6.0, Avg: -3.44, Max: 18.0, Best_avg: 4.67
 [1599]: 4.0, Avg: -2.22, Max: 18.0, Best_avg: 4.67
 [1609]: -7.0, Avg: 0.22, Max: 19.0, Best_avg: 4.67
 [1619]: -5.0, Avg: 0.00, Max: 19.0, Best_avg: 4.67
 [1629]: 8.0, Avg: 0.00, Max: 19.0, Best_avg: 4.67
 [1639]: 1.0, Avg: -0.78, Max: 19.0, Best_avg: 4.67
 [1649]: -9.0, Avg: -1.11, Max: 19.0, Best_avg: 4.67
 [1659]: 4.0, Avg: -1.11, Max: 19.0, Best_avg: 4.67
 [1669]: -2.0, Avg: -2.56, Max: 19.0, Best_avg: 4.67
 [1679]: -4.0, Avg: 0.89, Max: 19.0, Best_avg: 4.67
 [1689]: -5.0, Avg: 0.33, Max: 19.0, Best_avg: 4.67
 [1699]: -4.0, Avg: -4.22, Max: 19.0, Best_avg: 4.67
 [1709]: 2.0, Avg: 2.00, Max: 19.0, Best_avg: 4.67
 [1719]: 6.0, Avg: -0.56, Max: 19.0, Best_avg: 4.67
 [1729]: -7.0, Avg: 1.67, Max: 19.0, Best_avg: 4.67
 [1739]: 5.0, Avg: -3.22, Max: 19.0, Best_avg: 4.67
 [1749]: 5.0, Avg: 2.00, Max: 19.0, Best_avg: 4.67
 [1759]: -5.0, Avg: -0.67, Max: 19.0, Best_avg: 4.67
 [1769]: -4.0, Avg: 0.00, Max: 19.0, Best_avg: 4.67
 [1779]: -11.0, Avg: -4.11, Max: 19.0, Best_avg: 4.67
 [1789]: 8.0, Avg: 0.67, Max: 19.0, Best_avg: 4.67
 [1799]: 11.0, Avg: -3.11, Max: 19.0, Best_avg: 4.67
 [1809]: -1.0, Avg: -1.11, Max: 19.0, Best_avg: 4.67
 [1819]: -5.0, Avg: -2.00, Max: 19.0, Best_avg: 4.67
 [1829]: 10.0, Avg: 1.89, Max: 19.0, Best_avg: 4.67
 [1839]: 5.0, Avg: 0.89, Max: 19.0, Best_avg: 4.67
 [1849]: -13.0, Avg: 3.22, Max: 19.0, Best_avg: 4.67
 [1859]: 2.0, Avg: 0.78, Max: 19.0, Best_avg: 4.67
 [1869]: 8.0, Avg: 0.00, Max: 19.0, Best_avg: 4.67
 [1879]: 4.0, Avg: 5.44, Max: 19.0, Best_avg: 5.44
 [1889]: -6.0, Avg: -2.11, Max: 19.0, Best_avg: 5.44
 [1899]: 11.0, Avg: -0.78, Max: 19.0, Best_avg: 5.44
 [1909]: 4.0, Avg: 3.11, Max: 19.0, Best_avg: 5.44
 [1919]: 5.0, Avg: 1.78, Max: 19.0, Best_avg: 5.44
 [1929]: 4.0, Avg: 0.44, Max: 19.0, Best_avg: 5.44
 [1939]: -3.0, Avg: 2.44, Max: 19.0, Best_avg: 5.44
 [1949]: -6.0, Avg: -0.11, Max: 19.0, Best_avg: 5.44
 [1959]: -8.0, Avg: -0.89, Max: 19.0, Best_avg: 5.44
 [1969]: 5.0, Avg: 1.00, Max: 19.0, Best_avg: 5.44
 [1979]: 8.0, Avg: -1.56, Max: 19.0, Best_avg: 5.44
 [1989]: -7.0, Avg: -2.00, Max: 19.0, Best_avg: 5.44
 [1999]: 8.0, Avg: -1.00, Max: 19.0, Best_avg: 5.44
 [2009]: -11.0, Avg: 4.67, Max: 19.0, Best_avg: 5.44
 [2019]: 12.0, Avg: -2.56, Max: 19.0, Best_avg: 5.44
 [2029]: -9.0, Avg: 0.44, Max: 19.0, Best_avg: 5.44
 [2039]: 3.0, Avg: 1.89, Max: 19.0, Best_avg: 5.44
 [2049]: -5.0, Avg: 4.56, Max: 19.0, Best_avg: 5.44
 [2059]: 2.0, Avg: 0.67, Max: 19.0, Best_avg: 5.44
 [2069]: -1.0, Avg: 2.33, Max: 19.0, Best_avg: 5.44
 [2079]: -3.0, Avg: 6.78, Max: 19.0, Best_avg: 6.78
 [2089]: 11.0, Avg: 1.67, Max: 19.0, Best_avg: 6.78
 [2099]: -10.0, Avg: 4.22, Max: 19.0, Best_avg: 6.78
 [2109]: 5.0, Avg: 1.44, Max: 19.0, Best_avg: 6.78
 [2119]: 5.0, Avg: 1.33, Max: 19.0, Best_avg: 6.78
 [2129]: 8.0, Avg: -0.78, Max: 19.0, Best_avg: 6.78
 [2139]: 8.0, Avg: 0.22, Max: 19.0, Best_avg: 6.78
 [2149]: 10.0, Avg: 1.44, Max: 19.0, Best_avg: 6.78
 [2159]: 3.0, Avg: 2.00, Max: 19.0, Best_avg: 6.78
 [2169]: -8.0, Avg: 2.67, Max: 19.0, Best_avg: 6.78
 [2179]: 8.0, Avg: 1.56, Max: 19.0, Best_avg: 6.78
 [2189]: 9.0, Avg: 2.89, Max: 19.0, Best_avg: 6.78
 [2199]: 9.0, Avg: 2.44, Max: 19.0, Best_avg: 6.78
 [2209]: 3.0, Avg: 5.00, Max: 19.0, Best_avg: 6.78
 [2219]: 2.0, Avg: -2.56, Max: 19.0, Best_avg: 6.78
 [2229]: 11.0, Avg: 1.78, Max: 19.0, Best_avg: 6.78
 [2239]: -1.0, Avg: 4.67, Max: 19.0, Best_avg: 6.78
 [2249]: 7.0, Avg: -0.11, Max: 19.0, Best_avg: 6.78
 [2259]: 5.0, Avg: 1.33, Max: 19.0, Best_avg: 6.78
 [2269]: 7.0, Avg: 2.89, Max: 19.0, Best_avg: 6.78
 [2279]: 6.0, Avg: 0.44, Max: 19.0, Best_avg: 6.78
 [2289]: 7.0, Avg: 1.11, Max: 19.0, Best_avg: 6.78
 [2299]: 9.0, Avg: -0.11, Max: 19.0, Best_avg: 6.78
 [2309]: 1.0, Avg: 0.00, Max: 19.0, Best_avg: 6.78
 [2319]: 12.0, Avg: 1.00, Max: 19.0, Best_avg: 6.78
 [2329]: 6.0, Avg: 1.11, Max: 19.0, Best_avg: 6.78
 [2339]: 1.0, Avg: -0.44, Max: 19.0, Best_avg: 6.78
 [2349]: 9.0, Avg: 3.56, Max: 19.0, Best_avg: 6.78
 [2359]: -13.0, Avg: 5.44, Max: 19.0, Best_avg: 6.78
 [2369]: 5.0, Avg: 0.78, Max: 19.0, Best_avg: 6.78
 [2379]: -2.0, Avg: 2.00, Max: 19.0, Best_avg: 6.78
 [2389]: -2.0, Avg: 2.89, Max: 19.0, Best_avg: 6.78
 [2399]: -8.0, Avg: 3.33, Max: 19.0, Best_avg: 6.78
 [2409]: 1.0, Avg: 2.89, Max: 19.0, Best_avg: 6.78
 [2419]: 11.0, Avg: 6.11, Max: 19.0, Best_avg: 6.78
 [2429]: 1.0, Avg: -1.00, Max: 19.0, Best_avg: 6.78
 [2439]: -3.0, Avg: 2.11, Max: 19.0, Best_avg: 6.78
 [2449]: 1.0, Avg: 4.56, Max: 19.0, Best_avg: 6.78
 [2459]: -1.0, Avg: 1.00, Max: 19.0, Best_avg: 6.78
 [2469]: -3.0, Avg: 3.44, Max: 19.0, Best_avg: 6.78
 [2479]: -8.0, Avg: 6.33, Max: 19.0, Best_avg: 6.78
 [2489]: 7.0, Avg: 4.11, Max: 19.0, Best_avg: 6.78
 [2499]: -7.0, Avg: 4.00, Max: 19.0, Best_avg: 6.78
 [2509]: -9.0, Avg: 3.11, Max: 19.0, Best_avg: 6.78
 [2519]: -1.0, Avg: 4.22, Max: 19.0, Best_avg: 6.78
 [2529]: 8.0, Avg: 6.44, Max: 19.0, Best_avg: 6.78
 [2539]: 3.0, Avg: 6.89, Max: 19.0, Best_avg: 6.89
 [2549]: -3.0, Avg: 1.00, Max: 19.0, Best_avg: 6.89
 [2559]: -7.0, Avg: -0.22, Max: 19.0, Best_avg: 6.89
 [2569]: -4.0, Avg: 6.78, Max: 19.0, Best_avg: 6.89
 [2579]: 11.0, Avg: 3.44, Max: 19.0, Best_avg: 6.89
 [2589]: 1.0, Avg: 2.78, Max: 19.0, Best_avg: 6.89
 [2599]: -7.0, Avg: 2.67, Max: 19.0, Best_avg: 6.89
 [2609]: 10.0, Avg: 8.00, Max: 19.0, Best_avg: 8.00
 [2619]: -3.0, Avg: 1.33, Max: 19.0, Best_avg: 8.00
 [2629]: -10.0, Avg: 5.33, Max: 19.0, Best_avg: 8.00
 [2639]: -2.0, Avg: 1.56, Max: 19.0, Best_avg: 8.00
 [2649]: 13.0, Avg: 5.89, Max: 19.0, Best_avg: 8.00
 [2659]: 3.0, Avg: 2.78, Max: 19.0, Best_avg: 8.00
 [2669]: 12.0, Avg: 4.78, Max: 19.0, Best_avg: 8.00
 [2679]: 10.0, Avg: 1.00, Max: 19.0, Best_avg: 8.00
 [2689]: 6.0, Avg: 0.11, Max: 19.0, Best_avg: 8.00
 [2699]: -13.0, Avg: 2.11, Max: 19.0, Best_avg: 8.00
 [2709]: -7.0, Avg: 0.22, Max: 19.0, Best_avg: 8.00
 [2719]: 7.0, Avg: 4.56, Max: 19.0, Best_avg: 8.00
 [2729]: -1.0, Avg: 5.22, Max: 19.0, Best_avg: 8.00
 [2739]: 15.0, Avg: 4.22, Max: 19.0, Best_avg: 8.00
 [2749]: -13.0, Avg: 4.44, Max: 19.0, Best_avg: 8.00
 [2759]: -5.0, Avg: 5.22, Max: 19.0, Best_avg: 8.00
 [2769]: 6.0, Avg: 4.44, Max: 19.0, Best_avg: 8.00
 [2779]: 6.0, Avg: 1.00, Max: 19.0, Best_avg: 8.00
 [2789]: -5.0, Avg: 4.11, Max: 19.0, Best_avg: 8.00
 [2799]: 4.0, Avg: 2.56, Max: 19.0, Best_avg: 8.00
 [2809]: 2.0, Avg: 5.89, Max: 19.0, Best_avg: 8.00
 [2819]: 6.0, Avg: 0.78, Max: 19.0, Best_avg: 8.00
 [2829]: 9.0, Avg: 7.11, Max: 19.0, Best_avg: 8.00
 [2839]: 9.0, Avg: 1.56, Max: 19.0, Best_avg: 8.00
 [2849]: 11.0, Avg: 6.33, Max: 19.0, Best_avg: 8.00
 [2859]: 1.0, Avg: 0.33, Max: 19.0, Best_avg: 8.00
 [2869]: -5.0, Avg: 2.22, Max: 19.0, Best_avg: 8.00
 [2879]: -7.0, Avg: 7.56, Max: 19.0, Best_avg: 8.00
 [2889]: 6.0, Avg: 2.89, Max: 19.0, Best_avg: 8.00
 [2899]: 18.0, Avg: 0.11, Max: 19.0, Best_avg: 8.00
 [2909]: 8.0, Avg: 3.67, Max: 19.0, Best_avg: 8.00
 [2919]: 4.0, Avg: 7.00, Max: 19.0, Best_avg: 8.00
 [2929]: 5.0, Avg: 3.00, Max: 19.0, Best_avg: 8.00
 [2939]: 2.0, Avg: 3.00, Max: 19.0, Best_avg: 8.00
 [2949]: -1.0, Avg: 3.33, Max: 19.0, Best_avg: 8.00
 [2959]: 3.0, Avg: 6.22, Max: 19.0, Best_avg: 8.00
 [2969]: 9.0, Avg: 5.78, Max: 19.0, Best_avg: 8.00
 [2979]: -3.0, Avg: 5.22, Max: 19.0, Best_avg: 8.00
 [2989]: 11.0, Avg: 0.67, Max: 19.0, Best_avg: 8.00
 [2999]: -1.0, Avg: 4.44, Max: 19.0, Best_avg: 8.00
 [3009]: 5.0, Avg: 6.00, Max: 19.0, Best_avg: 8.00
 [3019]: -4.0, Avg: 3.00, Max: 19.0, Best_avg: 8.00
 [3029]: -3.0, Avg: 6.56, Max: 19.0, Best_avg: 8.00
 [3039]: -10.0, Avg: 1.22, Max: 19.0, Best_avg: 8.00
 [3049]: 15.0, Avg: 5.00, Max: 19.0, Best_avg: 8.00
 [3059]: 5.0, Avg: 6.11, Max: 19.0, Best_avg: 8.00
 [3069]: -8.0, Avg: 3.33, Max: 19.0, Best_avg: 8.00
 [3079]: -3.0, Avg: 3.89, Max: 19.0, Best_avg: 8.00
 [3089]: 7.0, Avg: 7.89, Max: 19.0, Best_avg: 8.00
 [3099]: 13.0, Avg: 7.11, Max: 19.0, Best_avg: 8.00
 [3109]: 7.0, Avg: 3.44, Max: 19.0, Best_avg: 8.00
 [3119]: 1.0, Avg: 4.89, Max: 19.0, Best_avg: 8.00
 [3129]: 11.0, Avg: 1.78, Max: 19.0, Best_avg: 8.00
 [3139]: -7.0, Avg: 3.67, Max: 19.0, Best_avg: 8.00
 [3149]: 1.0, Avg: 6.44, Max: 19.0, Best_avg: 8.00
 [3159]: 6.0, Avg: 0.78, Max: 19.0, Best_avg: 8.00
 [3169]: -3.0, Avg: 4.44, Max: 19.0, Best_avg: 8.00
 [3179]: 1.0, Avg: 4.11, Max: 19.0, Best_avg: 8.00
 [3189]: -6.0, Avg: -0.11, Max: 19.0, Best_avg: 8.00
 [3199]: 13.0, Avg: 6.00, Max: 19.0, Best_avg: 8.00
 [3209]: 13.0, Avg: 3.11, Max: 19.0, Best_avg: 8.00
 [3219]: 9.0, Avg: 3.22, Max: 19.0, Best_avg: 8.00
 [3229]: -4.0, Avg: 3.56, Max: 19.0, Best_avg: 8.00
 [3239]: -5.0, Avg: -1.44, Max: 19.0, Best_avg: 8.00
 [3249]: 9.0, Avg: 0.11, Max: 19.0, Best_avg: 8.00
 [3259]: 9.0, Avg: 4.89, Max: 19.0, Best_avg: 8.00
 [3269]: 10.0, Avg: 3.22, Max: 19.0, Best_avg: 8.00
 [3279]: 1.0, Avg: 0.11, Max: 19.0, Best_avg: 8.00
 [3289]: -5.0, Avg: 3.22, Max: 19.0, Best_avg: 8.00
 [3299]: -2.0, Avg: 6.00, Max: 19.0, Best_avg: 8.00
 [3309]: 9.0, Avg: 0.78, Max: 19.0, Best_avg: 8.00
 [3319]: 2.0, Avg: 4.00, Max: 19.0, Best_avg: 8.00
 [3329]: 5.0, Avg: 4.22, Max: 19.0, Best_avg: 8.00
 [3339]: -9.0, Avg: 3.78, Max: 19.0, Best_avg: 8.00
 [3349]: -1.0, Avg: 2.44, Max: 19.0, Best_avg: 8.00
 [3359]: -8.0, Avg: 3.00, Max: 19.0, Best_avg: 8.00
 [3369]: 5.0, Avg: 2.67, Max: 19.0, Best_avg: 8.00
 [3379]: 9.0, Avg: 5.78, Max: 19.0, Best_avg: 8.00
 [3389]: 8.0, Avg: -1.22, Max: 19.0, Best_avg: 8.00
 [3399]: 10.0, Avg: 6.56, Max: 19.0, Best_avg: 8.00
 [3409]: 8.0, Avg: 7.56, Max: 19.0, Best_avg: 8.00
 [3419]: 8.0, Avg: 7.11, Max: 19.0, Best_avg: 8.00
 [3429]: -1.0, Avg: 4.22, Max: 19.0, Best_avg: 8.00
 [3439]: -1.0, Avg: 4.78, Max: 19.0, Best_avg: 8.00
 [3449]: 7.0, Avg: 2.33, Max: 19.0, Best_avg: 8.00
 [3459]: 4.0, Avg: 3.11, Max: 19.0, Best_avg: 8.00
 [3469]: -5.0, Avg: 4.89, Max: 19.0, Best_avg: 8.00
 [3479]: -3.0, Avg: 4.33, Max: 19.0, Best_avg: 8.00
 [3489]: 11.0, Avg: 0.56, Max: 19.0, Best_avg: 8.00
 [3499]: -7.0, Avg: 4.22, Max: 19.0, Best_avg: 8.00
 [3509]: 8.0, Avg: 4.89, Max: 19.0, Best_avg: 8.00
 [3519]: 8.0, Avg: 4.56, Max: 19.0, Best_avg: 8.00
 [3529]: -9.0, Avg: 5.11, Max: 19.0, Best_avg: 8.00
 [3539]: -8.0, Avg: 4.67, Max: 19.0, Best_avg: 8.00
 [3549]: 13.0, Avg: 1.56, Max: 19.0, Best_avg: 8.00
 [3559]: 10.0, Avg: 1.67, Max: 19.0, Best_avg: 8.00
 [3569]: 9.0, Avg: 4.67, Max: 19.0, Best_avg: 8.00
 [3579]: 3.0, Avg: 5.44, Max: 19.0, Best_avg: 8.00
 [3589]: -2.0, Avg: 5.00, Max: 19.0, Best_avg: 8.00
 [3599]: -6.0, Avg: 0.33, Max: 19.0, Best_avg: 8.00
 [3609]: -4.0, Avg: 1.22, Max: 19.0, Best_avg: 8.00
